cycle,phase,step,t_ms,pause_no,servo6_q_target,servo6_q_measured,servo6_q_delta,servo7_q_target,servo7_q_measured,servo7_q_delta,servo8_q_target,servo8_q_measured,servo8_q_delta,servo9_q_target,servo9_q_measured,servo9_q_delta,middle_det_bit,index_det_bit
0,HOLD_END,615,12840.2,-1,1.0,1.0,0.0,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.49516,0.00484,0,1
0,HOLD_END,616,12859.0,-1,1.0,0.99651,0.00349,0.5,0.51818,-0.01818,1.0,0.89866,0.10134,0.5,0.49516,0.00484,0,1
0,HOLD_END,617,12880.3,-1,1.0,1.0,0.0,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.49323,0.00677,0,1
0,HOLD_END,618,12902.6,-1,1.0,1.0,0.0,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.4913,0.0087,0,1
0,HOLD_END,619,12923.9,-1,1.0,0.99825,0.00175,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.4913,0.0087,0,1
0,HOLD_END,620,12943.3,-1,1.0,0.99476,0.00524,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.49323,0.00677,0,1
0,HOLD_END,621,12965.1,-1,1.0,0.99127,0.00873,0.5,0.51984,-0.01984,1.0,0.90214,0.09786,0.5,0.4971,0.0029,0,1
0,HOLD_END,622,12985.0,-1,1.0,0.99127,0.00873,0.5,0.51818,-0.01818,1.0,0.90388,0.09612,0.5,0.4913,0.0087,0,1
0,HOLD_END,623,13005.0,-1,1.0,0.99127,0.00873,0.5,0.51818,-0.01818,1.0,0.90562,0.09438,0.5,0.4971,0.0029,0,1
0,HOLD_END,624,13025.8,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.90911,0.09089,0.5,0.4971,0.0029,0,1
0,HOLD_END,625,13048.4,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.4913,0.0087,0,1
0,HOLD_END,626,13069.3,-1,1.0,0.98604,0.01396,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.49903,0.00097,0,1
0,HOLD_END,627,13088.5,-1,1.0,0.98778,0.01222,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.49903,0.00097,0,1
0,HOLD_END,628,13109.0,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.91607,0.08393,0.5,0.48356,0.01644,0,1
0,HOLD_END,629,13130.9,-1,1.0,0.99476,0.00524,0.5,0.51652,-0.01652,1.0,0.91259,0.08741,0.5,0.4971,0.0029,0,1
0,HOLD_END,630,13152.4,-1,1.0,0.98778,0.01222,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.4913,0.0087,0,1
0,HOLD_END,631,13172.0,-1,1.0,0.98778,0.01222,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.49323,0.00677,0,1
0,HOLD_END,632,13195.6,-1,1.0,0.99127,0.00873,0.5,0.51652,-0.01652,1.0,0.91607,0.08393,0.5,0.5029,-0.0029,0,1
0,HOLD_END,633,13215.8,-1,1.0,0.98778,0.01222,0.5,0.51652,-0.01652,1.0,0.90911,0.09089,0.5,0.49323,0.00677,0,1
0,HOLD_END,634,13237.6,-1,1.0,0.99127,0.00873,0.5,0.51818,-0.01818,1.0,0.91085,0.08915,0.5,0.49323,0.00677,0,1
0,HOLD_END,635,13255.4,-1,1.0,0.99825,0.00175,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.49323,0.00677,0,1
0,HOLD_END,636,13276.7,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.91259,0.08741,0.5,0.49903,0.00097,0,1
0,HOLD_END,637,13297.3,-1,1.0,0.98778,0.01222,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.50097,-0.00097,0,1
0,HOLD_END,638,13319.5,-1,1.0,1.0,0.0,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.4971,0.0029,0,1
0,HOLD_END,639,13341.3,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.91259,0.08741,0.5,0.4913,0.0087,0,1
0,HOLD_END,640,13359.6,-1,1.0,0.98778,0.01222,0.5,0.51652,-0.01652,1.0,0.91085,0.08915,0.5,0.5029,-0.0029,0,1
0,HOLD_END,641,13380.6,-1,1.0,0.98953,0.01047,0.5,0.51818,-0.01818,1.0,0.91085,0.08915,0.5,0.49323,0.00677,0,1
1,INTERACTIVE,-1,28908.2,-1,0.0,0.15881,-0.15881,0.0,0.0,0.0,0.0,0.10291,-0.10291,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,29128.4,-1,0.0,0.03141,-0.03141,0.0,0.0,0.0,0.0,0.00017,-0.00017,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,29344.4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,29557.3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,29764.6,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,29976.1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,30191.2,-1,0.0,0.00175,-0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,30404.6,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,30619.6,-1,0.0,0.00175,-0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,30836.9,-1,0.0,0.00175,-0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,31053.2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,31267.8,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
1,INTERACTIVE,-1,31480.3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
